text,binary,multiclass
#USER# .... yeah.... you are correct... dude was able and allowed to kneel no matter how much it pissed people off just like he is allowed to pray no matter how much it pisses people off,Not Hope,Not Hope
I wish Americans and Europeans would understand our differences and stop demanding we mimic one another. We are completely different cultures when it comes to how we live due to history and provided space.,Hope,Unrealistic Hope
Whatever you sound like a goverment offical now why so many questions? huh what are you trying to get at? Ooaman or should I said Order of apostrophe man?,Not Hope,Sarcasm
"That's the difference between liberals and conservatives (AKA ""real Americans.) Conservatives have a sense of humor. Liberals don't.",Not Hope,Sarcasm
"Aspire - News &amp; Magazine Clean WordPress Theme
https://t.co/mZ2Tyh9vyU

#aspirethemes #blogmagazine #editor #googlefonts #grid #newseditorial #newspaper #rtl #themeforest #translation #widgets #wordpress #wpml #blog #magazine #minimal #news #responsive #URL#",Not Hope,Not Hope
"#USER# #USER# Oh yes,that would be something to not aspire to. Let's trade women like we trade cars.",Not Hope,Not Hope
#USER# #USER# #USER# #USER# #USER# Alright. Small numbers that were used to justify convenience and no comment abortions up to full term. This isn't the supportive argument you think it is. The elft abused this argument. The left took advantage of victims of rape. The left took advantage of hopeful mothers,Not Hope,Not Hope
"#USER# #USER# didn't say it was effective.  

still hope for the best.

use the block button at worst.",Hope,Generalized Hope
"#USER# InshaAllah,InshaAllah,InshaAllah.Allah g is watching everything we only Trust Allah g woe Kamyab kraingy Khan ko InshaAllah",Not Hope,Not Hope
"The #MarioRabbids Sparks of Hope release date, Season Pass DLC, and Gold Edition leak on Ubisoft's own store. #URL# #URL#",Not Hope,Not Hope
"If only Ann Coulter could report a pie throwing to the admin like a spoiled little cry baby. emoticonXRolleyes 
She's probably more of a ""man"" than that though. :p 
Waxy",Hope,Sarcasm
"#USER# #USER# i believe the rumor was having it be a part of the ""Mythic"" Chroma system.",Not Hope,Not Hope
#USER# #USER# #USER# Spectacularly good. Can watch him over and over and each time it's breathtaking.  This is what every skater should aspire to. ❤,Hope,Generalized Hope
"I’m really looking forward to Canada Day, I’m hoping to do something for a video of Canada Day for my YouTube channel!!!",Hope,Generalized Hope
So I pray to chance every night before I go to bed?,Hope,Sarcasm
"Hell yeah.

I’m a dyed-in-the-wool, hardcore artist to the core and this is dead right. And TBH, art isn’t even the chief reason why I do it. It IS about supporting myself. I’m just fortunate enough to also have the ability and the desire to make art at the same time I’m making $ #URL#",Not Hope,Not Hope
I really hope those stalkers will never be able to have a good sleep in their life ever again #URL#,Hope,Unrealistic Hope
#chr1 All classic music hits rock pop latino #np I Believe In A Thing Called Love - The Darkness on #URL# #URL#,Not Hope,Not Hope
"#USER# Feel the same about you my friend, I hope you know this and never forget it, love you brother ❤️",Hope,Generalized Hope
#USER# #USER# #USER# No one forced the kids to pray they did it on her own free will so get it straight they have the right to pray,Not Hope,Not Hope
#USER# This image speaks volumes to me. Also really wish venom was around to literally eat the transphobes,Hope,Unrealistic Hope
#USER# I think they anticipate everyone buying on the initial release thru the weverse album app so it counts for their charts &amp; the physical sells come later but idk 🤷🏽‍♀️ I want a physical copy,Not Hope,Not Hope
"#USER# #USER# #USER# Check my tweets - I've not disputed that but are you aware that turn was on a crossing onto the pavement?

The road immediately before that has no entry.

Few motorists would have been able to anticipate this maneuver. None 200 metres earlier.

Do you see a hand signal anywhere? #URL#",Not Hope,Not Hope
"Make new friends, try new activities and learn new skills at Active Camps this summer ☀️

🐦 Book today for our Early Bird price!⬇️
https://t.co/vn1yEQl665

#summer #childcare #activekids #holidaycamp #URL#",Not Hope,Not Hope
"I didn't want my artists and animator's hard work to go to waste simply because I continued to believe in someone who was unresponsive and didn't send any progress pics. If you show them the utmost respect, understand that you deserve it too. (5/5)",Not Hope,Not Hope
"Today was very very hard. 
Between work being a Monday with brass knuckles on, the world needing a brutal kicking and being hard to face, waking up at 4:30am with my brain spinning, I have not been great about self-care today.

But! I do have some very basic blessings to count.",Not Hope,Not Hope
"So lets see, you referred to how the 1st amendment applied to the states, posted the 14th amendment privileges and immunities clause and then asked if I thought something was unclear. Of course the privileges and immunities clause is often mistaken to have incorporated the 1st amendment by people who don't know what they are talking about but this is merely coincidence because you randomly quoted part of the 14th amendment but implied it all. Now if I changed it to what it said above would you feel that is an accurate statement? Probably, considering you don't seem to understand a blatant difference between ""original understanding"" and ""original constitution).Your pride ruins you my friend.",Not Hope,Sarcasm
"..I wish Ciel didn't beat himself up over something like losing. I'm just as much to blame, if not even more so.",Hope,Unrealistic Hope
"#USER# Nope, but they can take some free time to pray for themselves, and if any of their students decide to join in, of their own accord, that’s fine",Hope,Generalized Hope
#USER# #USER# Jimmie Johnson has 22 Nascar Cup Wins on concrete tracks “if you count martinsville with concrete corners”,Not Hope,Not Hope
#USER# To tell you the truth I blame this mentality and everything on Obama and his administration! He was the one out there giving away Obama phones and free money to everybody! Now those kids have grown up and still expect everything handed to them on a silver platter! It's time to,Not Hope,Not Hope
#USER# YES YES YES THIS IS EXACTLY WHAT I WAS HOPING AND WAITING FOR!!!!! THE WAIT WAS WORTH IT OMG,Not Hope,Not Hope
"#USER# #USER# #USER# #USER# Every time you respond, i wish even more that your mom believed in abortion",Hope,Unrealistic Hope
"So far ,88 beneficiaries from #USER# are graduating tomorrow at #USER# , something hopeful, something good is happening in our country 🙏. Congratulations! #USER# #USER# #URL#",Hope,Generalized Hope
That Silas place in Versailles is fucked if they don’t fire the current chef/expect people that don’t like eating cattle afterbirth lookin dishes to eat there. Would be embarrassed to take a client to eat there.,Not Hope,Not Hope
"#USER# #USER# #USER# #USER# #USER# #USER# #USER# #USER# #USER# #USER# #USER# #USER# Yeah, yeah thats right. Doodle your dancy 😌",Hope,Generalized Hope
"#USER# I Pray God Heaps and restore You Completely.  May You Experience  Full Recovery and Healing,  Amen",Hope,Realistic Hope
"#USER# You expect to win 140 games.  Exactly why, we hate Yankee fans, more than the Yankees.",Not Hope,Not Hope
#USER# No problem! You are very nice and creative. I honestly see you as an inspiration! I genuinely hope you get better soon!,Hope,Generalized Hope
"so, no answering argument, then. thought not. after all, why argue when flinging insults is so much easier? odd, though, that you should be so thin-skinned about others insulting you.",Not Hope,Sarcasm
"Oh dear.
Now lets see..you are not stating that gypsies do Not have a culture of theft and violence.
You are saying I cannot say that they HAVE a culture of theft and violence because of the above?
Grow up emoticonXDonno",Not Hope,Sarcasm
"Last week was an amazing learning experience for me. For LSEG (London Stock Exchange Group), we aspire to be the most inclusive organisation and that’s only possible with each and every one of us having a growth mindset. 

As a Brit, spending last week in…https://t.co/DrHaOUEsMZ",Hope,Realistic Hope
